IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP1;IP_PROP2;IP_PROP10;IP_PROP32;IP_PROP26;IP_PROP41;IP_PROP29;IP_PROP40;IP_PROP33;IP_PROP39;IP_PROP35;IP_PROP25;IP_PROP46;IP_PROP38;IP_PROP31;IP_PROP36;IP_PROP30;IP_PROP23;IP_PROP21;IP_PROP22;IP_PROP24;IC_GROUP0;IC_GROUP1;IC_GROUP2
513;BH Воск для волос TIGI Bed Head for Men Matte Separation Workable Wax 85 g ;513;Y;09.10.2018 21:48;;/tovary/67021289.jpg;BH Воск для волос TIGI Bed Head for Men Matte Separation Workable Wax 85 g ;text;/tovary/67021289.jpg;BH Воск для волос TIGI Bed Head for Men Matte Separation Workable Wax 85 g ;;BH Vosk dlya volos TIGI Bed Head for Men Matte Separation Workable Wax 85 g ;;;67021289;1700;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Для мужчин;
514;BH Моделирующая паста для волос TIGI Bed Head for Men Pure Texture Molding Paste  83 g;514;Y;09.10.2018 21:48;;/tovary/67106765.jpg;BH Моделирующая паста для волос TIGI Bed Head for Men Pure Texture Molding Paste  83 g;text;/tovary/67106765.jpg;BH Моделирующая паста для волос TIGI Bed Head for Men Pure Texture Molding Paste  83 g;;BH Modeliruyushchaya pasta dlya volos TIGI Bed Head for Men Pure Texture Molding Paste  83 g;;;67106765;1700;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Для мужчин;
515;Шампунь для окрашенных волос  TIGI ROCKAHOLIC START ME UP 355 мл;515;Y;09.10.2018 21:48;;/tovary/67150879.jpg;Шампунь для окрашенных волос  TIGI ROCKAHOLIC START ME UP 355 мл;text;/tovary/67150879.jpg;Шампунь для окрашенных волос  TIGI ROCKAHOLIC START ME UP 355 мл;;SHampun dlya okrashennyh volos  TIGI ROCKAHOLIC START ME UP 355 ml;;;67150879;700;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Для окрашенных волос;
516;Кондиционер для окрашенных волос TIGI ROCKAHOLIC START ME UP 355 мл;516;Y;09.10.2018 21:48;;/tovary/67150873.jpg;Кондиционер для окрашенных волос TIGI ROCKAHOLIC START ME UP 355 мл;text;/tovary/67150873.jpg;Кондиционер для окрашенных волос TIGI ROCKAHOLIC START ME UP 355 мл;;Kondicioner dlya okrashennyh volos TIGI ROCKAHOLIC START ME UP 355 ml;;;67150873;750;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Для окрашенных волос;
517;Шампунь для поврежденных волос TIGI ROCKAHOLIC HEAVENS DOOR 355 мл;517;Y;09.10.2018 21:48;;/tovary/67150887.jpg;Шампунь для поврежденных волос TIGI ROCKAHOLIC HEAVENS DOOR 355 мл;text;/tovary/67150887.jpg;Шампунь для поврежденных волос TIGI ROCKAHOLIC HEAVENS DOOR 355 мл;;SHampun dlya povrezhdennyh volos TIGI ROCKAHOLIC HEAVENS DOOR 355 ml;;;67150887;700;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Восстановление;
518;Кондиционер для поврежденных волос TIGI ROCKAHOLIC HEAVENS DOOR 355 мл;518;Y;09.10.2018 21:48;;/tovary/67150909.jpg;Кондиционер для поврежденных волос TIGI ROCKAHOLIC HEAVENS DOOR 355 мл;text;/tovary/67150909.jpg;Кондиционер для поврежденных волос TIGI ROCKAHOLIC HEAVENS DOOR 355 мл;;Kondicioner dlya povrezhdennyh volos TIGI ROCKAHOLIC HEAVENS DOOR 355 ml;;;67150909;750;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Восстановление;
519;Шампунь для объема TIGI ROCKAHOLIC AMPED UP 355 мл;519;Y;09.10.2018 21:48;;/tovary/67150911.jpg;Шампунь для объема TIGI ROCKAHOLIC AMPED UP 355 мл;text;/tovary/67150911.jpg;Шампунь для объема TIGI ROCKAHOLIC AMPED UP 355 мл;;SHampun dlya obema TIGI ROCKAHOLIC AMPED UP 355 ml;;;67150911;700;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Объем;
520;Кондиционер для придания объема волосам TIGI ROCKAHOLIC AMPED UP 355 мл;520;Y;09.10.2018 21:48;;/tovary/67150930.jpg;Кондиционер для придания объема волосам TIGI ROCKAHOLIC AMPED UP 355 мл;text;/tovary/67150930.jpg;Кондиционер для придания объема волосам TIGI ROCKAHOLIC AMPED UP 355 мл;;Kondicioner dlya pridaniya obema volosam TIGI ROCKAHOLIC AMPED UP 355 ml;;;67150930;750;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Объем;
521;Cухой шампунь для волос TIGI ROCKAHOLIC LIVIN THE DREAM 250 мл;521;Y;09.10.2018 21:48;;/tovary/67150919.jpg;Cухой шампунь для волос TIGI ROCKAHOLIC LIVIN THE DREAM 250 мл;text;/tovary/67150919.jpg;Cухой шампунь для волос TIGI ROCKAHOLIC LIVIN THE DREAM 250 мл;;Cuhoj shampun dlya volos TIGI ROCKAHOLIC LIVIN THE DREAM 250 ml;;;67150919;1000;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Объем;
522;Лак для волос  TIGI ROCKAHOLIC GROUPIE 385 мл;522;Y;09.10.2018 21:48;;/tovary/67150917.jpg;Лак для волос  TIGI ROCKAHOLIC GROUPIE 385 мл;text;/tovary/67150917.jpg;Лак для волос  TIGI ROCKAHOLIC GROUPIE 385 мл;;Lak dlya volos  TIGI ROCKAHOLIC GROUPIE 385 ml;;;67150917;1000;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Фиксация;
523;Спрей морская соль TIGI ROCKAHOLIC THUNDER STRUCK 250 мл;523;Y;09.10.2018 21:48;;/tovary/67150976.jpg;Спрей морская соль TIGI ROCKAHOLIC THUNDER STRUCK 250 мл;text;/tovary/67150976.jpg;Спрей морская соль TIGI ROCKAHOLIC THUNDER STRUCK 250 мл;;Sprej morskaya sol TIGI ROCKAHOLIC THUNDER STRUCK 250 ml;;;67150976;1000;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Текстура;
524;Мусс для объема волос TIGI ROCKAHOLIC AMPED UP 200 мл;524;Y;09.10.2018 21:48;;/tovary/67150907.jpg;Мусс для объема волос TIGI ROCKAHOLIC AMPED UP 200 мл;text;/tovary/67150907.jpg;Мусс для объема волос TIGI ROCKAHOLIC AMPED UP 200 мл;;Muss dlya obema volos TIGI ROCKAHOLIC AMPED UP 200 ml;;;67150907;1000;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Объем;
525;Гель для волос сильной фиксации TIGI ROCKAHOLIC PUNKED UP 200 мл;525;Y;09.10.2018 21:48;;/tovary/67150932.jpg;Гель для волос сильной фиксации TIGI ROCKAHOLIC PUNKED UP 200 мл;text;/tovary/67150932.jpg;Гель для волос сильной фиксации TIGI ROCKAHOLIC PUNKED UP 200 мл;;Gel dlya volos silnoj fiksacii TIGI ROCKAHOLIC PUNKED UP 200 ml;;;67150932;750;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Стайлинг;
526;Паста для волосTIGI ROCKAHOLIC HEADLINER  80 мл;526;Y;09.10.2018 21:48;;/tovary/67150649.jpg;Паста для волосTIGI ROCKAHOLIC HEADLINER  80 мл;text;/tovary/67150649.jpg;Паста для волосTIGI ROCKAHOLIC HEADLINER  80 мл;;Pasta dlya volosTIGI ROCKAHOLIC HEADLINER  80 ml;;;67150649;750;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Стайлинг;
527;Разглаживающий шампунь для волос S FACTOR SMOOTHING LUSTERIZER 250 ml;527;Y;09.10.2018 21:48;;/tovary/67084381.jpg;Разглаживающий шампунь для волос S FACTOR SMOOTHING LUSTERIZER 250 ml;text;/tovary/67084381.jpg;Разглаживающий шампунь для волос S FACTOR SMOOTHING LUSTERIZER 250 ml;;Razglazhivayushchij shampun dlya volos S FACTOR SMOOTHING LUSTERIZER 250 ml;;;67084381;1650;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Гладкость;
528;Разглаживающий кондиционер для волос S FACTOR SMOOTHING LUSTERIZER 250 ml;528;Y;09.10.2018 21:48;;/tovary/67001530.jpg;Разглаживающий кондиционер для волос S FACTOR SMOOTHING LUSTERIZER 250 ml;text;/tovary/67001530.jpg;Разглаживающий кондиционер для волос S FACTOR SMOOTHING LUSTERIZER 250 ml;;Razglazhivayushchij kondicioner dlya volos S FACTOR SMOOTHING LUSTERIZER 250 ml;;;67001530;2050;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Гладкость;
529;Шампунь для окрашенных волос S FACTOR TRUE LASTING COLOUR 250 ml;529;Y;09.10.2018 21:48;;/tovary/67084389.jpg;Шампунь для окрашенных волос S FACTOR TRUE LASTING COLOUR 250 ml;text;/tovary/67084389.jpg;Шампунь для окрашенных волос S FACTOR TRUE LASTING COLOUR 250 ml;;SHampun dlya okrashennyh volos S FACTOR TRUE LASTING COLOUR 250 ml;;;67084389;1650;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Для окрашенных волос;
530;Кондиционер для окрашенных волос S FACTOR TRUE LASTING COLOUR 250 ml;530;Y;09.10.2018 21:48;;/tovary/67001522.jpg;Кондиционер для окрашенных волос S FACTOR TRUE LASTING COLOUR 250 ml;text;/tovary/67001522.jpg;Кондиционер для окрашенных волос S FACTOR TRUE LASTING COLOUR 250 ml;;Kondicioner dlya okrashennyh volos S FACTOR TRUE LASTING COLOUR 250 ml;;;67001522;2050;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Для окрашенных волос;
531;Восстанавливающий шампунь для волос S FACTOR HEALTH FACTOR 250 ml;531;Y;09.10.2018 21:48;;/tovary/67069013.jpg;Восстанавливающий шампунь для волос S FACTOR HEALTH FACTOR 250 ml;text;/tovary/67069013.jpg;Восстанавливающий шампунь для волос S FACTOR HEALTH FACTOR 250 ml;;Vosstanavlivayushchij shampun dlya volos S FACTOR HEALTH FACTOR 250 ml;;;67069013;1650;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Восстановление;
532;Восстанавливающий кондиционер для волос S FACTOR HEALTH FACTOR 250 ml;532;Y;09.10.2018 21:48;;/tovary/67069008.jpg;Восстанавливающий кондиционер для волос S FACTOR HEALTH FACTOR 250 ml;text;/tovary/67069008.jpg;Восстанавливающий кондиционер для волос S FACTOR HEALTH FACTOR 250 ml;;Vosstanavlivayushchij kondicioner dlya volos S FACTOR HEALTH FACTOR 250 ml;;;67069008;2050;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Восстановление;
533;Шампунь для придания блеска волосам S FACTOR DIAMOND DREAMS 250 ml;533;Y;09.10.2018 21:48;;/tovary/67001546.jpg;Шампунь для придания блеска волосам S FACTOR DIAMOND DREAMS 250 ml;text;/tovary/67001546.jpg;Шампунь для придания блеска волосам S FACTOR DIAMOND DREAMS 250 ml;;SHampun dlya pridaniya bleska volosam S FACTOR DIAMOND DREAMS 250 ml;;;67001546;1650;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Блеск;
534;Кондиционер для придания блеска волосам S FACTOR DIAMOND DREAMS 250 ml;534;Y;09.10.2018 21:48;;/tovary/67001550.jpg;Кондиционер для придания блеска волосам S FACTOR DIAMOND DREAMS 250 ml;text;/tovary/67001550.jpg;Кондиционер для придания блеска волосам S FACTOR DIAMOND DREAMS 250 ml;;Kondicioner dlya pridaniya bleska volosam S FACTOR DIAMOND DREAMS 250 ml;;;67001550;2050;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Блеск;
535;Шампунь для объема S FACTOR STUNNING VOLUME 250 ml;535;Y;09.10.2018 21:48;;/tovary/67067191.jpg;Шампунь для объема S FACTOR STUNNING VOLUME 250 ml;text;/tovary/67067191.jpg;Шампунь для объема S FACTOR STUNNING VOLUME 250 ml;;SHampun dlya obema S FACTOR STUNNING VOLUME 250 ml;;;67067191;1650;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Объем;
536;Кондиционер для объема S FACTOR STUNNING VOLUME 250 ml;536;Y;09.10.2018 21:48;;/tovary/67001514.jpg;Кондиционер для объема S FACTOR STUNNING VOLUME 250 ml;text;/tovary/67001514.jpg;Кондиционер для объема S FACTOR STUNNING VOLUME 250 ml;;Kondicioner dlya obema S FACTOR STUNNING VOLUME 250 ml;;;67001514;2050;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Объем;
537;Интенсивный шампунь S FACTOR SERIOUS SHAMPOO 250 ml;537;Y;09.10.2018 21:48;;/tovary/67037574.jpg;Интенсивный шампунь S FACTOR SERIOUS SHAMPOO 250 ml;text;/tovary/67037574.jpg;Интенсивный шампунь S FACTOR SERIOUS SHAMPOO 250 ml;;Intensivnyj shampun S FACTOR SERIOUS SHAMPOO 250 ml;;;67037574;1650;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Питание;
538;Интенсивный кондиционер для волос S FACTOR SERIOUS CONDITIONER 150 ml;538;Y;09.10.2018 21:48;;/tovary/67001534.jpg;Интенсивный кондиционер для волос S FACTOR SERIOUS CONDITIONER 150 ml;text;/tovary/67001534.jpg;Интенсивный кондиционер для волос S FACTOR SERIOUS CONDITIONER 150 ml;;Intensivnyj kondicioner dlya volos S FACTOR SERIOUS CONDITIONER 150 ml;;;67001534;2050;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Питание;
539;Лак для волос  S FACTOR VIVACIOUS HAIRSPRAY  371 ml   ;539;Y;09.10.2018 21:48;;/tovary/67045329.jpg;Лак для волос  S FACTOR VIVACIOUS HAIRSPRAY  371 ml   ;text;/tovary/67045329.jpg;Лак для волос  S FACTOR VIVACIOUS HAIRSPRAY  371 ml   ;;Lak dlya volos  S FACTOR VIVACIOUS HAIRSPRAY  371 ml   ;;;67045329;2000;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Фиксация;
540;Спрей для придания объема волосам S FACTOR BODY BOOSTER 200 ml;540;Y;09.10.2018 21:48;;/tovary/67038487.jpg;Спрей для придания объема волосам S FACTOR BODY BOOSTER 200 ml;text;/tovary/67038487.jpg;Спрей для придания объема волосам S FACTOR BODY BOOSTER 200 ml;;Sprej dlya pridaniya obema volosam S FACTOR BODY BOOSTER 200 ml;;;67038487;1900;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Объем;
541;Текстурирующий крем-воск для волос S FACTOR  MOLDING WAX 50 ml;541;Y;09.10.2018 21:48;;/tovary/67016246.jpg;Текстурирующий крем-воск для волос S FACTOR  MOLDING WAX 50 ml;text;/tovary/67016246.jpg;Текстурирующий крем-воск для волос S FACTOR  MOLDING WAX 50 ml;;Teksturiruyushchij krem-vosk dlya volos S FACTOR  MOLDING WAX 50 ml;;;67016246;2000;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Текстура;
542;Несмываемый спрей-уход  для волос S FACTOR PAPAYA LEAVE-IN MOISTURE SPRAY 250 ml  ;542;Y;09.10.2018 21:48;;/tovary/67016250.jpg;Несмываемый спрей-уход  для волос S FACTOR PAPAYA LEAVE-IN MOISTURE SPRAY 250 ml  ;text;/tovary/67016250.jpg;Несмываемый спрей-уход  для волос S FACTOR PAPAYA LEAVE-IN MOISTURE SPRAY 250 ml  ;;Nesmyvaemyj sprej-uhod  dlya volos S FACTOR PAPAYA LEAVE-IN MOISTURE SPRAY 250 ml  ;;;67016250;1900;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Несмываемый уход;
543;Увлажняющая сыворотка для волос S FACTOR SILKY SMOOTH 250 ml;543;Y;09.10.2018 21:48;;/tovary/67016252.jpg;Увлажняющая сыворотка для волос S FACTOR SILKY SMOOTH 250 ml;text;/tovary/67016252.jpg;Увлажняющая сыворотка для волос S FACTOR SILKY SMOOTH 250 ml;;Uvlazhnyayushchaya syvorotka dlya volos S FACTOR SILKY SMOOTH 250 ml;;;67016252;1900;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Несмываемый уход;
544;Разглаживающий крем для волос S FACTOR SMOOTHING LUSTERIZER 200 ml;544;Y;09.10.2018 21:48;;/tovary/67016306.jpg;Разглаживающий крем для волос S FACTOR SMOOTHING LUSTERIZER 200 ml;text;/tovary/67016306.jpg;Разглаживающий крем для волос S FACTOR SMOOTHING LUSTERIZER 200 ml;;Razglazhivayushchij krem dlya volos S FACTOR SMOOTHING LUSTERIZER 200 ml;;;67016306;2000;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Гладкость;
545;Масло для защиты цвета окрашенных волос S FACTOR TRUE LSTNG CLR HAIR OIL 100 ml ;545;Y;09.10.2018 21:48;;/tovary/67016309.jpg;Масло для защиты цвета окрашенных волос S FACTOR TRUE LSTNG CLR HAIR OIL 100 ml ;text;/tovary/67016309.jpg;Масло для защиты цвета окрашенных волос S FACTOR TRUE LSTNG CLR HAIR OIL 100 ml ;;Maslo dlya zashchity cveta okrashennyh volos S FACTOR TRUE LSTNG CLR HAIR OIL 100 ml ;;;67016309;1900;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Масло для волос;
546;Термозащитный спрей-блеск для волос S FACTOR FLAT IRON SHINE SPRAY 125 ml;546;Y;09.10.2018 21:48;;/tovary/67016248.jpg;Термозащитный спрей-блеск для волос S FACTOR FLAT IRON SHINE SPRAY 125 ml;text;/tovary/67016248.jpg;Термозащитный спрей-блеск для волос S FACTOR FLAT IRON SHINE SPRAY 125 ml;;Termozashchitnyj sprej-blesk dlya volos S FACTOR FLAT IRON SHINE SPRAY 125 ml;;;67016248;2000;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Термозащита;
547;CW Oatmeal & Honey Шампунь для питания сухих и ломких волос 300 ml;547;Y;09.10.2018 21:48;;/tovary/67083619.jpg;CW Oatmeal & Honey Шампунь для питания сухих и ломких волос 300 ml;text;/tovary/67083619.jpg;CW Oatmeal & Honey Шампунь для питания сухих и ломких волос 300 ml;;CW Oatmeal & Honey SHampun dlya pitaniya suhih i lomkih volos 300 ml;;;67083619;1650;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Питание;
548;CW Oatmeal & Honey Кондиционер для питания сухих и ломких волос 250 ml;548;Y;09.10.2018 21:48;;/tovary/21140816.jpg;CW Oatmeal & Honey Кондиционер для питания сухих и ломких волос 250 ml;text;/tovary/21140816.jpg;CW Oatmeal & Honey Кондиционер для питания сухих и ломких волос 250 ml;;CW Oatmeal & Honey Kondicioner dlya pitaniya suhih i lomkih volos 250 ml;;;21140816;2050;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Питание;
549;CW  Oatmeal & Honey Интенсивная маска для питания сухих и ломких волос 200 ml;549;Y;09.10.2018 21:48;;/tovary/21140815.jpg;CW  Oatmeal & Honey Интенсивная маска для питания сухих и ломких волос 200 ml;text;/tovary/21140815.jpg;CW  Oatmeal & Honey Интенсивная маска для питания сухих и ломких волос 200 ml;;CW  Oatmeal & Honey Intensivnaya maska dlya pitaniya suhih i lomkih volos 200 ml;;;21140815;2450;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Питание;
550;CW Fashionista Brunette Тонирующий шампунь для брюнеток 300 ml;550;Y;09.10.2018 21:48;;/tovary/67083298.jpg;CW Fashionista Brunette Тонирующий шампунь для брюнеток 300 ml;text;/tovary/67083298.jpg;CW Fashionista Brunette Тонирующий шампунь для брюнеток 300 ml;;CW Fashionista Brunette Toniruyushchij shampun dlya bryunetok 300 ml;;;67083298;1650;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Для окрашенных волос;
551;CW Fashionista Brunette Тонирующий кондиционер для брюнеток 250 ml;551;Y;09.10.2018 21:48;;/tovary/21165558.jpg;CW Fashionista Brunette Тонирующий кондиционер для брюнеток 250 ml;text;/tovary/21165558.jpg;CW Fashionista Brunette Тонирующий кондиционер для брюнеток 250 ml;;CW Fashionista Brunette Toniruyushchij kondicioner dlya bryunetok 250 ml;;;21165558;2050;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Для окрашенных волос;
552;CW Fashionista Шампунь для коррекции цвета осветленных волос 300 ml;552;Y;09.10.2018 21:48;;/tovary/67083622.jpg;CW Fashionista Шампунь для коррекции цвета осветленных волос 300 ml;text;/tovary/67083622.jpg;CW Fashionista Шампунь для коррекции цвета осветленных волос 300 ml;;CW Fashionista SHampun dlya korrekcii cveta osvetlennyh volos 300 ml;;;67083622;1650;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Сохранение цвета;
553;CW Fashionista Кондиционер для коррекции цвета осветленных волос 250 ml;553;Y;09.10.2018 21:48;;/tovary/21140824.jpg;CW Fashionista Кондиционер для коррекции цвета осветленных волос 250 ml;text;/tovary/21140824.jpg;CW Fashionista Кондиционер для коррекции цвета осветленных волос 250 ml;;CW Fashionista Kondicioner dlya korrekcii cveta osvetlennyh volos 250 ml;;;21140824;2050;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Сохранение цвета;
554;CW Your Highness Шампунь для придания объема волосам 300 ml;554;Y;09.10.2018 21:48;;/tovary/67084354.jpg;CW Your Highness Шампунь для придания объема волосам 300 ml;text;/tovary/67084354.jpg;CW Your Highness Шампунь для придания объема волосам 300 ml;;CW Your Highness SHampun dlya pridaniya obema volosam 300 ml;;;67084354;1650;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Объем;
555;CW Your Highness Кондиционер для придания объема волосам 250 ml;555;Y;09.10.2018 21:48;;/tovary/21140821.jpg;CW Your Highness Кондиционер для придания объема волосам 250 ml;text;/tovary/21140821.jpg;CW Your Highness Кондиционер для придания объема волосам 250 ml;;CW Your Highness Kondicioner dlya pridaniya obema volosam 250 ml;;;21140821;2050;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Объем;
556;CW Headshot  Шампунь для восстановления поврежденных волос 300 ml;556;Y;09.10.2018 21:48;;/tovary/67084339.jpg;CW Headshot  Шампунь для восстановления поврежденных волос 300 ml;text;/tovary/67084339.jpg;CW Headshot  Шампунь для восстановления поврежденных волос 300 ml;;CW Headshot  SHampun dlya vosstanovleniya povrezhdennyh volos 300 ml;;;67084339;1650;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Восстановление;
557;CW Transforming Dry Shampoo Сухой шампунь 250 ml NEW DESIGN;557;Y;09.10.2018 21:48;;/tovary/67224211.jpg;CW Transforming Dry Shampoo Сухой шампунь 250 ml NEW DESIGN;text;/tovary/67224211.jpg;CW Transforming Dry Shampoo Сухой шампунь 250 ml NEW DESIGN;;CW Transforming Dry Shampoo Suhoj shampun 250 ml NEW DESIGN;;;67224211;2000;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Объем;
558;CW Texturising Salt Spray Спрей Морская Соль 270 ml NEW DESIGN;558;Y;09.10.2018 21:48;;/tovary/67224237.jpg;CW Texturising Salt Spray Спрей Морская Соль 270 ml NEW DESIGN;text;/tovary/67224237.jpg;CW Texturising Salt Spray Спрей Морская Соль 270 ml NEW DESIGN;;CW Texturising Salt Spray Sprej Morskaya Sol 270 ml NEW DESIGN;;;67224237;1850;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Текстура;
559;CW Root Boost Cпрей для прикорневого объема и текстуры 243  ml;559;Y;09.10.2018 21:48;;/tovary/67041637.jpg;CW Root Boost Cпрей для прикорневого объема и текстуры 243  ml;text;/tovary/67041637.jpg;CW Root Boost Cпрей для прикорневого объема и текстуры 243  ml;;CW Root Boost Cprej dlya prikornevogo obema i tekstury 243  ml;;;67041637;1500;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Объем;
560;CW Amplifier Дифинирующий крем для вьющихся волос 150  ml;560;Y;09.10.2018 21:48;;/tovary/21152881.jpg;CW Amplifier Дифинирующий крем для вьющихся волос 150  ml;text;/tovary/21152881.jpg;CW Amplifier Дифинирующий крем для вьющихся волос 150  ml;;CW Amplifier Difiniruyushchij krem dlya vyushchihsya volos 150  ml;;;21152881;1650;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Кудри и локоны;
561;CW Strong Hold Mousse Мусс сильной фиксации для придания формы вьющимся волосам 200  ml;561;Y;09.10.2018 21:48;;/tovary/67139277.jpg;CW Strong Hold Mousse Мусс сильной фиксации для придания формы вьющимся волосам 200  ml;text;/tovary/67139277.jpg;CW Strong Hold Mousse Мусс сильной фиксации для придания формы вьющимся волосам 200  ml;;CW Strong Hold Mousse Muss silnoj fiksacii dlya pridaniya formy vyushchimsya volosam 200  ml;;;67139277;1400;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Кудри и локоны;
562;CW Haute Irone Spray  Термозащитный выпрямляющий спрей 200  ml;562;Y;09.10.2018 21:48;;/tovary/21153253.jpg;CW Haute Irone Spray  Термозащитный выпрямляющий спрей 200  ml;text;/tovary/21153253.jpg;CW Haute Irone Spray  Термозащитный выпрямляющий спрей 200  ml;;CW Haute Irone Spray  Termozashchitnyj vypryamlyayushchij sprej 200  ml;;;21153253;1650;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Термозащита;
563;CW Blow Out Balm Сыворотка-бальзам для блеска и гладкости волос  90  ml;563;Y;09.10.2018 21:48;;/tovary/21150179.jpg;CW Blow Out Balm Сыворотка-бальзам для блеска и гладкости волос  90  ml;text;/tovary/21150179.jpg;CW Blow Out Balm Сыворотка-бальзам для блеска и гладкости волос  90  ml;;CW Blow Out Balm Syvorotka-balzam dlya bleska i gladkosti volos  90  ml;;;21150179;1400;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Гладкость;
564;CW  Bodifying Spray Уплотняющий спрей для придания объема волосам 240 ml;564;Y;09.10.2018 21:48;;/tovary/67082748.jpg;CW  Bodifying Spray Уплотняющий спрей для придания объема волосам 240 ml;text;/tovary/67082748.jpg;CW  Bodifying Spray Уплотняющий спрей для придания объема волосам 240 ml;;CW  Bodifying Spray Uplotnyayushchij sprej dlya pridaniya obema volosam 240 ml;;;67082748;1850;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Объем;
565;CW Hairista Восстанавливающий крем против ломких секущихся волос 90 ml;565;Y;09.10.2018 21:48;;/tovary/21155051.jpg;CW Hairista Восстанавливающий крем против ломких секущихся волос 90 ml;text;/tovary/21155051.jpg;CW Hairista Восстанавливающий крем против ломких секущихся волос 90 ml;;CW Hairista Vosstanavlivayushchij krem protiv lomkih sekushchihsya volos 90 ml;;;21155051;1850;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Восстановление;
566;CW  Firm Hold Лак сильной фиксации 300 ml;566;Y;09.10.2018 21:48;;/tovary/67068966.jpg;CW  Firm Hold Лак сильной фиксации 300 ml;text;/tovary/67068966.jpg;CW  Firm Hold Лак сильной фиксации 300 ml;;CW  Firm Hold Lak silnoj fiksacii 300 ml;;;67068966;1850;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Фиксация;
567;CW Session Series Лак-спрей 300  ml;567;Y;09.10.2018 21:48;;/tovary/65417602.jpg;CW Session Series Лак-спрей 300  ml;text;/tovary/65417602.jpg;CW Session Series Лак-спрей 300  ml;;CW Session Series Lak-sprej 300  ml;;;65417602;2000;;TIGI;;;;;;;;;1;;;;;;;;;Для волос;Фиксация;
568;Wella°plex №3 Эликсир-уход для домашнего применения;568;Y;09.10.2018 21:48;;/tovary/81648837.jpg;Wella°plex №3 Эликсир-уход для домашнего применения;text;/tovary/81648837.jpg;Wella°plex №3 Эликсир-уход для домашнего применения;;Wella°plex №3 EHliksir-uhod dlya domashnego primeneniya;;;81648837;1800;;Wella;;;;;;;;;100;;;;;;;;;Для волос;Сохранение цвета;
