IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP1;IP_PROP2;IP_PROP10;IP_PROP32;IP_PROP26;IP_PROP41;IP_PROP29;IP_PROP40;IP_PROP33;IP_PROP39;IP_PROP35;IP_PROP25;IP_PROP46;IP_PROP38;IP_PROP31;IP_PROP36;IP_PROP30;IP_PROP23;IP_PROP21;IP_PROP22;IP_PROP24;IC_GROUP0;IC_GROUP1;IC_GROUP2;
760;Паста для волосTIGI ROCKAHOLIC HEADLINER 80 мл;760;Y;09.10.2018 21:48:00;;;Паста для волосTIGI ROCKAHOLIC HEADLINER 80 мл;text;;Паста для волосTIGI ROCKAHOLIC HEADLINER 80 мл;;Pasta_dlja_volosTIGI_ROCKAHOLIC_HEADLINER__80_ml;;;67150649;750;;TIGI;;;;;;;;;80;;;;;;;;;Для волос;;
761;Разглаживающий шампунь для волос S FACTOR SMOOTHING LUSTERIZER 250 ml;761;Y;09.10.2018 21:48:00;;;Разглаживающий шампунь для волос S FACTOR SMOOTHING LUSTERIZER 250 ml;text;;Разглаживающий шампунь для волос S FACTOR SMOOTHING LUSTERIZER 250 ml;;Razglazhivajushhij_shampun_dlja_volos_S_FACTOR_SMOOTHING_LUSTERIZER_250_ml;;;67084381;1650;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
762;Разглаживающий кондиционер для волос S FACTOR SMOOTHING LUSTERIZER 250 ml;762;Y;09.10.2018 21:48:00;;;Разглаживающий кондиционер для волос S FACTOR SMOOTHING LUSTERIZER 250 ml;text;;Разглаживающий кондиционер для волос S FACTOR SMOOTHING LUSTERIZER 250 ml;;Razglazhivajushhij_kondicioner_dlja_volos_S_FACTOR_SMOOTHING_LUSTERIZER_250_ml;;;67001530;2050;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
763;Шампунь для окрашенных волос S FACTOR TRUE LASTING COLOUR 250 ml;763;Y;09.10.2018 21:48:00;;;Шампунь для окрашенных волос S FACTOR TRUE LASTING COLOUR 250 ml;text;;Шампунь для окрашенных волос S FACTOR TRUE LASTING COLOUR 250 ml;;Shampun_dlja_okrashennyh_volos_S_FACTOR_TRUE_LASTING_COLOUR_250_ml;;;67084389;1650;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
764;Кондиционер для окрашенных волос S FACTOR TRUE LASTING COLOUR 250 ml;764;Y;09.10.2018 21:48:00;;;Кондиционер для окрашенных волос S FACTOR TRUE LASTING COLOUR 250 ml;text;;Кондиционер для окрашенных волос S FACTOR TRUE LASTING COLOUR 250 ml;;Kondicioner_dlja_okrashennyh_volos_S_FACTOR_TRUE_LASTING_COLOUR_250_ml;;;67001522;2050;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
765;Восстанавливающий шампунь для волос S FACTOR HEALTH FACTOR 250 ml;765;Y;09.10.2018 21:48:00;;;Восстанавливающий шампунь для волос S FACTOR HEALTH FACTOR 250 ml;text;;Восстанавливающий шампунь для волос S FACTOR HEALTH FACTOR 250 ml;;Vosstanavlivajushhij_shampun_dlja_volos_S_FACTOR_HEALTH_FACTOR_250_ml;;;67069013;1650;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
766;Восстанавливающий кондиционер для волос S FACTOR HEALTH FACTOR 250 ml;766;Y;09.10.2018 21:48:00;;;Восстанавливающий кондиционер для волос S FACTOR HEALTH FACTOR 250 ml;text;;Восстанавливающий кондиционер для волос S FACTOR HEALTH FACTOR 250 ml;;Vosstanavlivajushhij_kondicioner_dlja_volos_S_FACTOR_HEALTH_FACTOR_250_ml;;;67069008;2050;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
767;Шампунь для придания блеска волосам S FACTOR DIAMOND DREAMS 250 ml;767;Y;09.10.2018 21:48:00;;;Шампунь для придания блеска волосам S FACTOR DIAMOND DREAMS 250 ml;text;;Шампунь для придания блеска волосам S FACTOR DIAMOND DREAMS 250 ml;;Shampun_dlja_pridanija_bleska_volosam_S_FACTOR_DIAMOND_DREAMS_250_ml;;;67001546;1650;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
768;Кондиционер для придания блеска волосам S FACTOR DIAMOND DREAMS 250 ml;768;Y;09.10.2018 21:48:00;;;Кондиционер для придания блеска волосам S FACTOR DIAMOND DREAMS 250 ml;text;;Кондиционер для придания блеска волосам S FACTOR DIAMOND DREAMS 250 ml;;Kondicioner_dlja_pridanija_bleska_volosam_S_FACTOR_DIAMOND_DREAMS_250_ml;;;67001550;2050;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
769;Шампунь для объема S FACTOR STUNNING VOLUME 250 ml;769;Y;09.10.2018 21:48:00;;;Шампунь для объема S FACTOR STUNNING VOLUME 250 ml;text;;Шампунь для объема S FACTOR STUNNING VOLUME 250 ml;;Shampun_dlja_obema_S_FACTOR_STUNNING_VOLUME_250_ml;;;67067191;1650;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
770;Кондиционер для объема S FACTOR STUNNING VOLUME 250 ml;770;Y;09.10.2018 21:48:00;;;Кондиционер для объема S FACTOR STUNNING VOLUME 250 ml;text;;Кондиционер для объема S FACTOR STUNNING VOLUME 250 ml;;Kondicioner_dlja_obema_S_FACTOR_STUNNING_VOLUME_250_ml;;;67001514;2050;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
771;Интенсивный шампунь S FACTOR SERIOUS SHAMPOO 250 ml;771;Y;09.10.2018 21:48:00;;;Интенсивный шампунь S FACTOR SERIOUS SHAMPOO 250 ml;text;;Интенсивный шампунь S FACTOR SERIOUS SHAMPOO 250 ml;;Intensivnyj_shampun_S_FACTOR_SERIOUS_SHAMPOO_250_ml;;;67037574;1650;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
772;Интенсивный кондиционер для волос S FACTOR SERIOUS CONDITIONER 150 ml;772;Y;09.10.2018 21:48:00;;;Интенсивный кондиционер для волос S FACTOR SERIOUS CONDITIONER 150 ml;text;;Интенсивный кондиционер для волос S FACTOR SERIOUS CONDITIONER 150 ml;;Intensivnyj_kondicioner_dlja_volos_S_FACTOR_SERIOUS_CONDITIONER_150_ml;;;67001534;2050;;TIGI;;;;;;;;;150;;;;;;;;;Для волос;;
773;Лак для волос S FACTOR VIVACIOUS HAIRSPRAY 371 ml;773;Y;09.10.2018 21:48:00;;;Лак для волос S FACTOR VIVACIOUS HAIRSPRAY 371 ml;text;;Лак для волос S FACTOR VIVACIOUS HAIRSPRAY 371 ml;;Lak_dlja_volos__S_FACTOR_VIVACIOUS_HAIRSPRAY__371_ml;;;67045329;2000;;TIGI;;;;;;;;;371;;;;;;;;;Для волос;;
774;Спрей для придания объема волосам S FACTOR BODY BOOSTER 200 ml;774;Y;09.10.2018 21:48:00;;;Спрей для придания объема волосам S FACTOR BODY BOOSTER 200 ml;text;;Спрей для придания объема волосам S FACTOR BODY BOOSTER 200 ml;;Sprej_dlja_pridanija_obema_volosam_S_FACTOR_BODY_BOOSTER_200_ml;;;67038487;1900;;TIGI;;;;;;;;;200;;;;;;;;;Для волос;;
775;Текстурирующий крем-воск для волос S FACTOR MOLDING WAX 50 ml;775;Y;09.10.2018 21:48:00;;;Текстурирующий крем-воск для волос S FACTOR MOLDING WAX 50 ml;text;;Текстурирующий крем-воск для волос S FACTOR MOLDING WAX 50 ml;;Teksturirujushhij_krem-vosk_dlja_volos_S_FACTOR__MOLDING_WAX_50_ml;;;67016246;2000;;TIGI;;;;;;;;;50;;;;;;;;;Для волос;;
776;Несмываемый спрей-уход для волос S FACTOR PAPAYA LEAVE-IN MOISTURE SPRAY 250 ml;776;Y;09.10.2018 21:48:00;;;Несмываемый спрей-уход для волос S FACTOR PAPAYA LEAVE-IN MOISTURE SPRAY 250 ml;text;;Несмываемый спрей-уход для волос S FACTOR PAPAYA LEAVE-IN MOISTURE SPRAY 250 ml;;Nesmyvaemyj_sprej-uhod__dlja_volos_S_FACTOR_PAPAYA_LEAVE-IN_MOISTURE_SPRAY_250_ml;;;67016250;1900;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
777;Увлажняющая сыворотка для волос S FACTOR SILKY SMOOTH 250 ml;777;Y;09.10.2018 21:48:00;;;Увлажняющая сыворотка для волос S FACTOR SILKY SMOOTH 250 ml;text;;Увлажняющая сыворотка для волос S FACTOR SILKY SMOOTH 250 ml;;Uvlazhnjajushhaja_syvorotka_dlja_volos_S_FACTOR_SILKY_SMOOTH_250_ml;;;67016252;1900;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
778;Разглаживающий крем для волос S FACTOR SMOOTHING LUSTERIZER 200 ml;778;Y;09.10.2018 21:48:00;;;Разглаживающий крем для волос S FACTOR SMOOTHING LUSTERIZER 200 ml;text;;Разглаживающий крем для волос S FACTOR SMOOTHING LUSTERIZER 200 ml;;Razglazhivajushhij_krem_dlja_volos_S_FACTOR_SMOOTHING_LUSTERIZER_200_ml;;;67016306;2000;;TIGI;;;;;;;;;200;;;;;;;;;Для волос;;
779;Масло для защиты цвета окрашенных волос S FACTOR TRUE LSTNG CLR HAIR OIL 100 ml;779;Y;09.10.2018 21:48:00;;;Масло для защиты цвета окрашенных волос S FACTOR TRUE LSTNG CLR HAIR OIL 100 ml;text;;Масло для защиты цвета окрашенных волос S FACTOR TRUE LSTNG CLR HAIR OIL 100 ml;;Maslo_dlja_zashhity_cveta_okrashennyh_volos_S_FACTOR_TRUE_LSTNG_CLR_HAIR_OIL_100_ml;;;67016309;1900;;TIGI;;;;;;;;;100;;;;;;;;;Для волос;;
780;Термозащитный спрей-блеск для волос S FACTOR FLAT IRON SHINE SPRAY 125 ml;780;Y;09.10.2018 21:48:00;;;Термозащитный спрей-блеск для волос S FACTOR FLAT IRON SHINE SPRAY 125 ml;text;;Термозащитный спрей-блеск для волос S FACTOR FLAT IRON SHINE SPRAY 125 ml;;Termozashhitnyj_sprej-blesk_dlja_volos_S_FACTOR_FLAT_IRON_SHINE_SPRAY_125_ml;;;67016248;2000;;TIGI;;;;;;;;;125;;;;;;;;;Для волос;;
781;CW Oatmeal & Honey Шампунь для питания сухих и ломких волос 300 ml;781;Y;09.10.2018 21:48:00;;;CW Oatmeal & Honey Шампунь для питания сухих и ломких волос 300 ml;text;;CW Oatmeal & Honey Шампунь для питания сухих и ломких волос 300 ml;;CW_Oatmeal_&_Honey_Shampun_dlja_pitanija_suhih_i_lomkih_volos_300_ml;;;67083619;1650;;TIGI;;;;;;;;;300;;;;;;;;;Для волос;;
782;CW Oatmeal & Honey Кондиционер для питания сухих и ломких волос 250 ml;782;Y;09.10.2018 21:48:00;;;CW Oatmeal & Honey Кондиционер для питания сухих и ломких волос 250 ml;text;;CW Oatmeal & Honey Кондиционер для питания сухих и ломких волос 250 ml;;CW_Oatmeal_&_Honey_Kondicioner_dlja_pitanija_suhih_i_lomkih_volos_250_ml;;;21140816;2050;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
783;CW Oatmeal & Honey Интенсивная маска для питания сухих и ломких волос 200 ml;783;Y;09.10.2018 21:48:00;;;CW Oatmeal & Honey Интенсивная маска для питания сухих и ломких волос 200 ml;text;;CW Oatmeal & Honey Интенсивная маска для питания сухих и ломких волос 200 ml;;CW__Oatmeal_&_Honey_Intensivnaja_maska_dlja_pitanija_suhih_i_lomkih_volos_200_ml;;;21140815;2450;;TIGI;;;;;;;;;200;;;;;;;;;Для волос;;
784;CW Fashionista Brunette Тонирующий шампунь для брюнеток 300 ml;784;Y;09.10.2018 21:48:00;;;CW Fashionista Brunette Тонирующий шампунь для брюнеток 300 ml;text;;CW Fashionista Brunette Тонирующий шампунь для брюнеток 300 ml;;CW_Fashionista_Brunette_Tonirujushhij_shampun_dlja_brjunetok_300_ml;;;67083298;1650;;TIGI;;;;;;;;;300;;;;;;;;;Для волос;;
785;CW Fashionista Brunette Тонирующий кондиционер для брюнеток 250 ml;785;Y;09.10.2018 21:48:00;;;CW Fashionista Brunette Тонирующий кондиционер для брюнеток 250 ml;text;;CW Fashionista Brunette Тонирующий кондиционер для брюнеток 250 ml;;CW_Fashionista_Brunette_Tonirujushhij_kondicioner_dlja_brjunetok_250_ml;;;21165558;2050;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
786;CW Fashionista Шампунь для коррекции цвета осветленных волос 300 ml;786;Y;09.10.2018 21:48:00;;;CW Fashionista Шампунь для коррекции цвета осветленных волос 300 ml;text;;CW Fashionista Шампунь для коррекции цвета осветленных волос 300 ml;;CW_Fashionista_Shampun_dlja_korrekcii_cveta_osvetlennyh_volos_300_ml;;;67083622;1650;;TIGI;;;;;;;;;300;;;;;;;;;Для волос;;
787;CW Fashionista Кондиционер для коррекции цвета осветленных волос 250 ml;787;Y;09.10.2018 21:48:00;;;CW Fashionista Кондиционер для коррекции цвета осветленных волос 250 ml;text;;CW Fashionista Кондиционер для коррекции цвета осветленных волос 250 ml;;CW_Fashionista_Kondicioner_dlja_korrekcii_cveta_osvetlennyh_volos_250_ml;;;21140824;2050;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
788;CW Your Highness Шампунь для придания объема волосам 300 ml;788;Y;09.10.2018 21:48:00;;;CW Your Highness Шампунь для придания объема волосам 300 ml;text;;CW Your Highness Шампунь для придания объема волосам 300 ml;;CW_Your_Highness_Shampun_dlja_pridanija_obema_volosam_300_ml;;;67084354;1650;;TIGI;;;;;;;;;300;;;;;;;;;Для волос;;
789;CW Your Highness Кондиционер для придания объема волосам 250 ml;789;Y;09.10.2018 21:48:00;;;CW Your Highness Кондиционер для придания объема волосам 250 ml;text;;CW Your Highness Кондиционер для придания объема волосам 250 ml;;CW_Your_Highness_Kondicioner_dlja_pridanija_obema_volosam_250_ml;;;21140821;2050;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
790;CW Headshot Шампунь для восстановления поврежденных волос 300 ml;790;Y;09.10.2018 21:48:00;;;CW Headshot Шампунь для восстановления поврежденных волос 300 ml;text;;CW Headshot Шампунь для восстановления поврежденных волос 300 ml;;CW_Headshot__Shampun_dlja_vosstanovlenija_povrezhdennyh_volos_300_ml;;;67084339;1650;;TIGI;;;;;;;;;300;;;;;;;;;Для волос;;
791;CW Transforming Dry Shampoo Сухой шампунь 250 ml NEW DESIGN;791;Y;09.10.2018 21:48:00;;;CW Transforming Dry Shampoo Сухой шампунь 250 ml NEW DESIGN;text;;CW Transforming Dry Shampoo Сухой шампунь 250 ml NEW DESIGN;;CW_Transforming_Dry_Shampoo_Suhoj_shampun_250_ml_NEW_DESIGN;;;67224211;2000;;TIGI;;;;;;;;;250;;;;;;;;;Для волос;;
792;CW Texturising Salt Spray Спрей Морская Соль 270 ml NEW DESIGN;792;Y;09.10.2018 21:48:00;;;CW Texturising Salt Spray Спрей Морская Соль 270 ml NEW DESIGN;text;;CW Texturising Salt Spray Спрей Морская Соль 270 ml NEW DESIGN;;CW_Texturising_Salt_Spray_Sprej_Morskaja_Sol_270_ml_NEW_DESIGN;;;67224237;1850;;TIGI;;;;;;;;;270;;;;;;;;;Для волос;;
793;CW Root Boost Cпрей для прикорневого объема и текстуры 243 ml;793;Y;09.10.2018 21:48:00;;;CW Root Boost Cпрей для прикорневого объема и текстуры 243 ml;text;;CW Root Boost Cпрей для прикорневого объема и текстуры 243 ml;;CW_Root_Boost_Cprej_dlja_prikornevogo_obema_i_tekstury_243__ml;;;67041637;1500;;TIGI;;;;;;;;;243;;;;;;;;;Для волос;;
794;CW Amplifier Дифинирующий крем для вьющихся волос 150 ml;794;Y;09.10.2018 21:48:00;;;CW Amplifier Дифинирующий крем для вьющихся волос 150 ml;text;;CW Amplifier Дифинирующий крем для вьющихся волос 150 ml;;CW_Amplifier_Difinirujushhij_krem_dlja_vjushhihsja_volos_150__ml;;;21152881;1650;;TIGI;;;;;;;;;150;;;;;;;;;Для волос;;
795;CW Strong Hold Mousse Мусс сильной фиксации для придания формы вьющимся волосам 200 ml;795;Y;09.10.2018 21:48:00;;;CW Strong Hold Mousse Мусс сильной фиксации для придания формы вьющимся волосам 200 ml;text;;CW Strong Hold Mousse Мусс сильной фиксации для придания формы вьющимся волосам 200 ml;;CW_Strong_Hold_Mousse_Muss_silnoj_fiksacii_dlja_pridanija_formy_vjushhimsja_volosam_200__ml;;;67139277;1400;;TIGI;;;;;;;;;200;;;;;;;;;Для волос;;
796;CW Haute Irone Spray Термозащитный выпрямляющий спрей 200 ml;796;Y;09.10.2018 21:48:00;;;CW Haute Irone Spray Термозащитный выпрямляющий спрей 200 ml;text;;CW Haute Irone Spray Термозащитный выпрямляющий спрей 200 ml;;CW_Haute_Irone_Spray__Termozashhitnyj_vyprjamljajushhij_sprej_200__ml;;;21153253;1650;;TIGI;;;;;;;;;200;;;;;;;;;Для волос;;
797;CW Blow Out Balm Сыворотка-бальзам для блеска и гладкости волос 90 ml;797;Y;09.10.2018 21:48:00;;;CW Blow Out Balm Сыворотка-бальзам для блеска и гладкости волос 90 ml;text;;CW Blow Out Balm Сыворотка-бальзам для блеска и гладкости волос 90 ml;;CW_Blow_Out_Balm_Syvorotka-balzam_dlja_bleska_i_gladkosti_volos__90__ml;;;21150179;1400;;TIGI;;;;;;;;;90;;;;;;;;;Для волос;;
798;CW Bodifying Spray Уплотняющий спрей для придания объема волосам 240 ml;798;Y;09.10.2018 21:48:00;;;CW Bodifying Spray Уплотняющий спрей для придания объема волосам 240 ml;text;;CW Bodifying Spray Уплотняющий спрей для придания объема волосам 240 ml;;CW__Bodifying_Spray_Uplotnjajushhij_sprej_dlja_pridanija_obema_volosam_240_ml;;;67082748;1850;;TIGI;;;;;;;;;240;;;;;;;;;Для волос;;
799;CW Hairista Восстанавливающий крем против ломких секущихся волос 90 ml;799;Y;09.10.2018 21:48:00;;;CW Hairista Восстанавливающий крем против ломких секущихся волос 90 ml;text;;CW Hairista Восстанавливающий крем против ломких секущихся волос 90 ml;;CW_Hairista_Vosstanavlivajushhij_krem_protiv_lomkih_sekushhihsja_volos_90_ml;;;21155051;1850;;TIGI;;;;;;;;;90;;;;;;;;;Для волос;;
800;CW Firm Hold Лак сильной фиксации 300 ml;800;Y;09.10.2018 21:48:00;;;CW Firm Hold Лак сильной фиксации 300 ml;text;;CW Firm Hold Лак сильной фиксации 300 ml;;CW__Firm_Hold_Lak_silnoj_fiksacii_300_ml;;;67068966;1850;;TIGI;;;;;;;;;300;;;;;;;;;Для волос;;
801;CW Session Series Лак-спрей 300 ml;801;Y;09.10.2018 21:48:00;;;CW Session Series Лак-спрей 300 ml;text;;CW Session Series Лак-спрей 300 ml;;CW_Session_Series_Lak-sprej_300__ml;;;65417602;2000;;TIGI;;;;;;;;;300;;;;;;;;;Для волос;;
802;Wella°plex №3 Эликсир-уход для домашнего применения;802;Y;09.10.2018 21:48:00;;;Wella°plex №3 Эликсир-уход для домашнего применения;text;;Wella°plex №3 Эликсир-уход для домашнего применения;;Wella°plex_3_Jeliksir-uhod_dlja_domashnego_primenenija;;;81616257;1800;;Wella;;;;;;;;;100;;;;;;;;;Для волос;;
803;Шампунь для защиты цвета окрашенных жестких волос;803;Y;09.10.2018 21:48:00;;;Шампунь для защиты цвета окрашенных жестких волос;text;;Шампунь для защиты цвета окрашенных жестких волос;;Shampun_dlja_zashhity_cveta_okrashennyh_zhestkih_volos;;;81648837;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;;
804;Шампунь для защиты цвета окрашенных нормальных и тонких волос;804;Y;09.10.2018 21:48:00;;;Шампунь для защиты цвета окрашенных нормальных и тонких волос;text;;Шампунь для защиты цвета окрашенных нормальных и тонких волос;;Shampun_dlja_zashhity_cveta_okrashennyh_normalnyh_i_tonkih_volos;;;81648831;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;;
805;Бальзам-уход для защиты цвета окрашенных жестких волос;805;Y;09.10.2018 21:48:00;;;Бальзам-уход для защиты цвета окрашенных жестких волос;text;;Бальзам-уход для защиты цвета окрашенных жестких волос;;Balzam-uhod_dlja_zashhity_cveta_okrashennyh_zhestkih_volos;;;81648809;1000;;Wella;;;;;;;;;200;;;;;;;;;Для волос;;
806;Бальзам-уход для защиты цвета окрашенных нормальных и тонких волос;806;Y;09.10.2018 21:48:00;;;Бальзам-уход для защиты цвета окрашенных нормальных и тонких волос;text;;Бальзам-уход для защиты цвета окрашенных нормальных и тонких волос;;Balzam-uhod_dlja_zashhity_cveta_okrashennyh_normalnyh_i_tonkih_volos;;;81648807;1000;;Wella;;;;;;;;;200;;;;;;;;;Для волос;;
807;Маска-уход для защиты цвета окрашенных жестких волос;807;Y;09.10.2018 21:48:00;;;Маска-уход для защиты цвета окрашенных жестких волос;text;;Маска-уход для защиты цвета окрашенных жестких волос;;Maska-uhod_dlja_zashhity_cveta_okrashennyh_zhestkih_volos;;;81648816;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;;
808;Маска-уход для защиты цвета окрашенных нормальных и тонких волос;808;Y;09.10.2018 21:48:00;;;Маска-уход для защиты цвета окрашенных нормальных и тонких волос;text;;Маска-уход для защиты цвета окрашенных нормальных и тонких волос;;Maska-uhod_dlja_zashhity_cveta_okrashennyh_normalnyh_i_tonkih_volos;;;81648687;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;;
809;Несмываемый бьюти-спрей;809;Y;09.10.2018 21:48:00;;;Несмываемый бьюти-спрей;text;;Несмываемый бьюти-спрей;;Nesmyvaemyj_bjuti-sprej;;;81650123;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;;
810;Бустер-концентрат для защиты цвета;810;Y;09.10.2018 21:48:00;;;Бустер-концентрат для защиты цвета;text;;Бустер-концентрат для защиты цвета;;Buster-koncentrat_dlja_zashhity_cveta;;;81650154;2300;;Wella;;;;;;;;;100;;;;;;;;;Для волос;;
811;Ультрапитательный шампунь;811;Y;09.10.2018 21:48:00;;;Ультрапитательный шампунь;text;;Ультрапитательный шампунь;;Ultrapitatelnyj_shampun;;;81648843;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;;
812;Питательный бальзам-уход;812;Y;09.10.2018 21:48:00;;;Питательный бальзам-уход;text;;Питательный бальзам-уход;;Pitatelnyj_balzam-uhod;;;81648824;1000;;Wella;;;;;;;;;200;;;;;;;;;Для волос;;
813;Питательная маска-уход;813;Y;09.10.2018 21:48:00;;;Питательная маска-уход;text;;Питательная маска-уход;;Pitatelnaja_maska-uhod;;;81648688;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;;
814;Питательный крем-бальзам;814;Y;09.10.2018 21:48:00;;;Питательный крем-бальзам;text;;Питательный крем-бальзам;;Pitatelnyj_krem-balzam;;;81650114;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;;
815;Питательный спрей-антистатик;815;Y;09.10.2018 21:48:00;;;Питательный спрей-антистатик;text;;Питательный спрей-антистатик;;Pitatelnyj_sprej-antistatik;;;81650131;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;;
816;Горячая экспресс-маска;816;Y;09.10.2018 21:48:00;;;Горячая экспресс-маска;text;;Горячая экспресс-маска;;Gorjachaja_jekspress-maska;;;81650126;1400;;Wella;;;;;;;;;150;;;;;;;;;Для волос;;
817;Разглаживающий крем-флюид;817;Y;09.10.2018 21:48:00;;;Разглаживающий крем-флюид;text;;Разглаживающий крем-флюид;;Razglazhivajushhij_krem-fljuid;;;81650136;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;;
818;Питательная сыворотка-уход 8x10 мл;818;Y;09.10.2018 21:48:00;;;Питательная сыворотка-уход 8x10 мл;text;;Питательная сыворотка-уход 8x10 мл;;Pitatelnaja_syvorotka-uhod_8x10_ml;;;81650141;2750;;Wella;;;;;;;;;80;;;;;;;;;Для волос;;
819;Питательный бустер-концентрат;819;Y;09.10.2018 21:48:00;;;Питательный бустер-концентрат;text;;Питательный бустер-концентрат;;Pitatelnyj_buster-koncentrat;;;81650162;2300;;Wella;;;;;;;;;100;;;;;;;;;Для волос;;
820;Шампунь для придания объема;820;Y;09.10.2018 21:48:00;;;Шампунь для придания объема;text;;Шампунь для придания объема;;Shampun_dlja_pridanija_obema;;;81648847;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;;
821;Уплотняющая кристалл-маска;821;Y;09.10.2018 21:48:00;;;Уплотняющая кристалл-маска;text;;Уплотняющая кристалл-маска;;Uplotnjajushhaja_kristall-maska;;;81650175;1300;;Wella;;;;;;;;;145;;;;;;;;;Для волос;;
822;Мусс-уход для придания объема;822;Y;09.10.2018 21:48:00;;;Мусс-уход для придания объема;text;;Мусс-уход для придания объема;;Muss-uhod_dlja_pridanija_obema;;;81650120;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;;
823;Спрей-уход для прикорневого объема;823;Y;09.10.2018 21:48:00;;;Спрей-уход для прикорневого объема;text;;Спрей-уход для прикорневого объема;;Sprej-uhod_dlja_prikornevogo_obema;;;81650117;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;;
824;Бустер-концентрат для придания объема;824;Y;09.10.2018 21:48:00;;;Бустер-концентрат для придания объема;text;;Бустер-концентрат для придания объема;;Buster-koncentrat_dlja_pridanija_obema;;;81650169;2300;;Wella;;;;;;;;;100;;;;;;;;;Для волос;;
825;Шампунь-нейтрализатор желтизны для холодных светлых оттенков;825;Y;09.10.2018 21:48:00;;;Шампунь-нейтрализатор желтизны для холодных светлых оттенков;text;;Шампунь-нейтрализатор желтизны для холодных светлых оттенков;;Shampun-nejtralizator_zheltizny_dlja_holodnyh_svetlyh_ottenkov;;;81650076;950;;Wella;;;;;;;;;250;;;;;;;;;Для волос;;
826;Оттеночный бальзам-уход для холодных светлых оттенков;826;Y;09.10.2018 21:48:00;;;Оттеночный бальзам-уход для холодных светлых оттенков;text;;Оттеночный бальзам-уход для холодных светлых оттенков;;Ottenochnyj_balzam-uhod_dlja_holodnyh_svetlyh_ottenkov;;;81650080;1250;;Wella;;;;;;;;;200;;;;;;;;;Для волос;;
827;Оттеночный бальзам-уход для теплых светлых оттенков;827;Y;09.10.2018 21:48:00;;;Оттеночный бальзам-уход для теплых светлых оттенков;text;;Оттеночный бальзам-уход для теплых светлых оттенков;;Ottenochnyj_balzam-uhod_dlja_teplyh_svetlyh_ottenkov;;;81650087;1250;;Wella;;;;;;;;;200;;;;;;;;;Для волос;;
828;Оттеночный бальзам-уход для красных оттенков;828;Y;09.10.2018 21:48:00;;;Оттеночный бальзам-уход для красных оттенков;text;;Оттеночный бальзам-уход для красных оттенков;;Ottenochnyj_balzam-uhod_dlja_krasnyh_ottenkov;;;81650091;1250;;Wella;;;;;;;;;200;;;;;;;;;Для волос;;
829;Оттеночный бальзам-уход для холодных коричневых оттенков;829;Y;09.10.2018 21:48:00;;;Оттеночный бальзам-уход для холодных коричневых оттенков;text;;Оттеночный бальзам-уход для холодных коричневых оттенков;;Ottenochnyj_balzam-uhod_dlja_holodnyh_korichnevyh_ottenkov;;;81650089;1250;;Wella;;;;;;;;;200;;;;;;;;;Для волос;;
830;Aqua Pure очищающий щампунь;830;Y;09.10.2018 21:48:00;;;Aqua Pure очищающий щампунь;text;;Aqua Pure очищающий щампунь;;AqAqua_Pure_ochishhajushhij_shhampun;;;81650067;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;;
831;Clean Scalp шампунь против перхоти;831;Y;09.10.2018 21:48:00;;;Clean Scalp шампунь против перхоти;text;;Clean Scalp шампунь против перхоти;;Clean_Scalp_shampun_protiv_perhoti;;;81650066;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;;
